"i","pos_x","pos_y"
5094,-58.367089,-34.6436772
5095,-58.3672045,-34.6427405
5096,-58.3600302,-34.6458074
5097,-58.3605391,-34.6448542
5098,-58.360998,-34.6440283
5099,-58.3617765,-34.6426322
5100,-58.361973,-34.6422746
5101,-58.3623941,-34.6416486
5102,-58.3687116,-34.6295715
5103,-58.3693844,-34.6284681
5104,-58.3694576,-34.628348
5105,-58.3739816,-34.6415803
5106,-58.371958,-34.6413971
5107,-58.3718096,-34.641384
5108,-58.3707935,-34.6412942
5109,-58.3690896,-34.6411435
5110,-58.3539412,-34.6353811
5111,-58.3551698,-34.6358679
5112,-58.3566318,-34.6364367
5113,-58.357845,-34.6369376
5114,-58.3611641,-34.6467007
5115,-58.3618937,-34.645378
5116,-58.3752085,-34.6568244
5117,-58.3751756,-34.6568272
5118,-58.3751273,-34.6568283
5119,-58.375073,-34.6568266
5120,-58.3750314,-34.6568239
5121,-58.3749761,-34.656817
5122,-58.3748125,-34.6567861
5123,-58.3746502,-34.6567387
5124,-58.3749199,-34.6485551
5125,-58.3747196,-34.6492259
5126,-58.3745475,-34.6498021
5127,-58.3706557,-34.6539212
5128,-58.3713257,-34.6521848
5129,-58.3714175,-34.6518879
5130,-58.3714408,-34.6517871
5131,-58.371452,-34.6516214
5132,-58.371425,-34.6514573
5133,-58.371364,-34.6513026
5134,-58.3713469,-34.6512763
5135,-58.3713137,-34.651237
5136,-58.3702692,-34.6519049
5137,-58.3726256,-34.6254752
5138,-58.3726078,-34.625771
5139,-58.3725696,-34.6264347
5140,-58.3725549,-34.6266861
5141,-58.3681061,-34.631504
5142,-58.369109,-34.6316108
5143,-58.370459,-34.6317356
5144,-58.3749928,-34.636202
5145,-58.374929,-34.6362185
5146,-58.374848,-34.636223
5147,-58.3738679,-34.6361078
5148,-58.3742402,-34.6342009
5149,-58.3722974,-34.6338872
5150,-58.3712083,-34.6337301
5151,-58.3702502,-34.6336154
5152,-58.3672322,-34.634266
5153,-58.3684849,-34.6343896
5154,-58.3701129,-34.6345522
5155,-58.3667792,-34.6361181
5156,-58.3681931,-34.6362872
5157,-58.3698021,-34.6365052
5158,-58.3745262,-34.6386937
5159,-58.3744752,-34.6386727
5160,-58.3744214,-34.6386573
5161,-58.374337,-34.6386412
5162,-58.3742526,-34.638631
5163,-58.37338,-34.6385272
5164,-58.3695222,-34.6382641
5165,-58.3679006,-34.6380802
5166,-58.3711957,-34.6392807
5167,-58.3722139,-34.6394087
5168,-58.3731753,-34.6395295
5169,-58.3743516,-34.6396979
5170,-58.3553179,-34.6297217
5171,-58.3569159,-34.6304012
5172,-58.3580278,-34.6308615
5173,-58.3678049,-34.6324284
5174,-58.3688541,-34.6325312
5175,-58.3703795,-34.6326729
5176,-58.3616823,-34.6402192
5177,-58.3627084,-34.6408506
5178,-58.3627558,-34.6408663
5179,-58.3628044,-34.6408889
5180,-58.3636151,-34.6410388
5181,-58.3642742,-34.6411548
5182,-58.3715054,-34.6308809
5183,-58.3714929,-34.6308873
5184,-58.3714704,-34.6308927
5185,-58.3714487,-34.630895
5186,-58.3714192,-34.6308963
5187,-58.3713781,-34.6308942
5188,-58.3705474,-34.6307982
5189,-58.3706354,-34.6297219
5190,-58.3705144,-34.6297092
5191,-58.3650703,-34.6337088
5192,-58.365089,-34.6337173
5193,-58.3651065,-34.6337295
5194,-58.3651206,-34.6337438
5195,-58.3651353,-34.6337631
5196,-58.365148,-34.6337846
5197,-58.3651554,-34.6338078
5198,-58.3651588,-34.6338321
5199,-58.3651554,-34.6338542
5200,-58.3651454,-34.6338754
5201,-58.3646801,-34.634624
5202,-58.3641826,-34.6354251
5203,-58.3637117,-34.6362466
5204,-58.3632058,-34.6370577
5205,-58.3627184,-34.6378738
5206,-58.3622182,-34.6386892
5207,-58.3603121,-34.6389744
5208,-58.3607916,-34.6381236
5209,-58.3623769,-34.6326459
5210,-58.3619824,-34.6333208
5211,-58.3618923,-34.633475
5212,-58.3613847,-34.6342791
5213,-58.3610295,-34.6348417
5214,-58.3608646,-34.6351028
5215,-58.3598899,-34.6336708
5216,-58.3627921,-34.6348556
5217,-58.3634806,-34.6351376
5218,-58.356186,-34.6372572
5219,-58.3570858,-34.6356205
5220,-58.3575251,-34.6316948
5221,-58.3571636,-34.6322987
5222,-58.3570299,-34.6325222
5223,-58.3565522,-34.633358
5224,-58.3556192,-34.635039
5225,-58.3547341,-34.6366531
5226,-58.3544321,-34.6345499
5227,-58.3616083,-34.6286686
5228,-58.3615909,-34.628672
5229,-58.3615714,-34.6286773
5230,-58.3615501,-34.6286837
5231,-58.3615322,-34.6286904
5232,-58.3615177,-34.6286973
5233,-58.361502,-34.6287055
5234,-58.3607333,-34.6292227
5235,-58.3606634,-34.6292697
5236,-58.3605839,-34.6293221
5237,-58.3595231,-34.630022
5238,-58.3592818,-34.630181
5239,-58.3569348,-34.6303788
5240,-58.3569494,-34.6303637
5241,-58.3569693,-34.6303482
5242,-58.356996,-34.6303286
5243,-58.3573712,-34.6300734
5244,-58.3583834,-34.6293921
5245,-58.3570342,-34.6279115
5246,-58.3572683,-34.6281748
5247,-58.3584458,-34.6269886
5248,-58.3586838,-34.6272483
5249,-58.3631876,-34.6289692
5250,-58.3639899,-34.6297961
5251,-58.3651664,-34.6322794
5252,-58.3643,-34.6313488
5253,-58.3634343,-34.6304665
5254,-58.3652659,-34.6268974
5255,-58.3656646,-34.6273169
5256,-58.3673181,-34.6275941
5257,-58.3672655,-34.627541
5258,-58.3665353,-34.6268024
5259,-58.3664777,-34.6267565
5260,-58.3664253,-34.6267285
5261,-58.366363,-34.6267121
5262,-58.3663293,-34.6267049
5263,-58.3790433,-34.6293089
5264,-58.3787608,-34.6291794
5265,-58.3787036,-34.6291154
5266,-58.374812,-34.6299119
5267,-58.3765004,-34.630751
5268,-58.3766664,-34.6308098
5269,-58.3721014,-34.6290293
5270,-58.37316,-34.6294687
5271,-58.373679,-34.6296814
5272,-58.3757194,-34.6332357
5273,-58.3756211,-34.6332057
5274,-58.3752074,-34.6327594
5275,-58.3742735,-34.6318283
5276,-58.3734648,-34.6309643
5277,-58.3727874,-34.6302539
5278,-58.3781431,-34.6303047
5279,-58.3781036,-34.6302749
5280,-58.3778425,-34.6300775
5281,-58.372321,-34.628184
5282,-58.3722237,-34.6281801
5283,-58.3707674,-34.6281221
5284,-58.4416297,-34.650882
5285,-58.440866,-34.650846
5286,-58.4390176,-34.6507443
5287,-58.4088902,-34.6401794
5288,-58.4089047,-34.6402621
5289,-58.4089052,-34.6404489
5290,-58.4091343,-34.6416737
5291,-58.409304,-34.64266
5292,-58.4093207,-34.6427454
5293,-58.4078529,-34.6470815
5294,-58.4081162,-34.6459583
5295,-58.4081815,-34.6456637
5296,-58.4083639,-34.6448706
5297,-58.4085783,-34.6439501
5298,-58.4077904,-34.6402872
5299,-58.4002567,-34.6446386
5300,-58.4009387,-34.6416048
5301,-58.4012905,-34.6400742
5302,-58.401549,-34.639001
5303,-58.4015788,-34.6388682
5304,-58.4018527,-34.6376346
5305,-58.4021223,-34.6364938
5306,-58.3991694,-34.6440456
5307,-58.3996909,-34.641441
5308,-58.3942115,-34.6403626
5309,-58.415327,-34.6470077
5310,-58.4154312,-34.6469151
5311,-58.4155736,-34.6467407
5312,-58.4159217,-34.6462846
5313,-58.4159601,-34.6462528
5314,-58.4160113,-34.6462376
5315,-58.4160659,-34.6462408
5316,-58.4161252,-34.6462516
5317,-58.4161752,-34.6462711
5318,-58.4142626,-34.6412252
5319,-58.4143183,-34.6414301
5320,-58.4146308,-34.6424714
5321,-58.4161018,-34.6427556
5322,-58.4158903,-34.6427552
5323,-58.4156693,-34.6422458
5324,-58.4153175,-34.641422
5325,-58.4153199,-34.641293
5326,-58.415326,-34.641223
5327,-58.4155367,-34.6403096
5328,-58.4218663,-34.6426518
5329,-58.4202378,-34.6423606
5330,-58.4147861,-34.6413229
5331,-58.419635,-34.6452399
5332,-58.4183633,-34.6452558
5333,-58.4173791,-34.6452774
5334,-58.416146,-34.6452816
5335,-58.4160447,-34.6452966
5336,-58.4158307,-34.6453376
5337,-58.4145203,-34.6456847
5338,-58.4035673,-34.64761
5339,-58.4049259,-34.6478312
5340,-58.406302,-34.6480242
5341,-58.406512,-34.6480537
5342,-58.4089381,-34.6484171
5343,-58.417412,-34.6479057
5344,-58.4173986,-34.6473384
5345,-58.4173986,-34.646334
5346,-58.4232111,-34.6248765
5347,-58.4231999,-34.6249383
5348,-58.4230403,-34.625607
5349,-58.4228236,-34.6264243
5350,-58.4372435,-34.6551757
5351,-58.4370606,-34.6550439
5352,-58.4361965,-34.6544652
5353,-58.4145943,-34.6371237
5354,-58.4145359,-34.6386596
5355,-58.4053798,-34.6383231
5356,-58.4050901,-34.6382724
5357,-58.4049789,-34.638253
5358,-58.402951,-34.6368168
5359,-58.4027138,-34.6378096
5360,-58.4033316,-34.6388772
5361,-58.4035062,-34.6391612
5362,-58.4035703,-34.6392655
5363,-58.4184006,-34.6473433
5364,-58.4161863,-34.6473452
5365,-58.4184641,-34.647465
5366,-58.4247872,-34.6466907
5367,-58.4247076,-34.6465693
5368,-58.4246587,-34.646505
5369,-58.4246153,-34.6464514
5370,-58.4245016,-34.6463434
5371,-58.4241656,-34.6460166
5372,-58.4341008,-34.6351514
5373,-58.4327571,-34.6349606
5374,-58.4421611,-34.6426188
5375,-58.4408813,-34.6423723
5376,-58.4395982,-34.6421164
5377,-58.4242861,-34.6371564
5378,-58.4230866,-34.636953
5379,-58.4216955,-34.6367062
5380,-58.4206574,-34.6365139
5381,-58.419317,-34.636295
5382,-58.4187818,-34.6362655
5383,-58.4178898,-34.6362248
5384,-58.4164427,-34.6361442
5385,-58.4163358,-34.636129
5386,-58.4161691,-34.6360871
5387,-58.4159288,-34.6360224
5388,-58.4149221,-34.6356565
5389,-58.414561,-34.6364224
5390,-58.4151823,-34.6350182
5391,-58.4176662,-34.6386358
5392,-58.4183508,-34.6372355
5393,-58.4232262,-34.6411918
5394,-58.4233422,-34.6412157
5395,-58.4234244,-34.6412596
5396,-58.4234737,-34.6412985
5397,-58.4239435,-34.6416838
5398,-58.4248548,-34.642422
5399,-58.4257652,-34.6431518
5400,-58.42662,-34.6438617
5401,-58.4196565,-34.6455482
5402,-58.4211281,-34.6436718
5403,-58.4265937,-34.633932
5404,-58.4262906,-34.6351094
5405,-58.4260874,-34.635909
5406,-58.4257854,-34.637024
5407,-58.4254534,-34.6383196
5408,-58.4251961,-34.6394038
5409,-58.4217833,-34.6419528
5410,-58.4220358,-34.6409685
5411,-58.4222864,-34.6399851
5412,-58.4321776,-34.6441798
5413,-58.4322168,-34.6436046
5414,-58.4322643,-34.6429813
5415,-58.4235641,-34.6435026
5416,-58.4236124,-34.643458
5417,-58.4236523,-34.6434255
5418,-58.4299885,-34.6345022
5419,-58.4297469,-34.6356763
5420,-58.4295762,-34.6365236
5421,-58.4293486,-34.637668
5422,-58.429076,-34.6389696
5423,-58.452267,-34.6450048
5424,-58.4514769,-34.6443027
5425,-58.4513554,-34.6441947
5426,-58.450712,-34.6436465
5427,-58.4505505,-34.6435088
5428,-58.4318805,-34.6381228
5429,-58.4306122,-34.6378952
5430,-58.4282774,-34.637473
5431,-58.4270321,-34.6372413
5432,-58.4370366,-34.6356565
5433,-58.4366541,-34.6367246
5434,-58.4366057,-34.6368611
5435,-58.4205804,-34.6345331
5436,-58.4205149,-34.6332337
5437,-58.4204891,-34.6318717
5438,-58.4204621,-34.6308113
5439,-58.4204667,-34.6307458
5440,-58.4204755,-34.6306814
5441,-58.4389743,-34.6384902
5442,-58.4385641,-34.6383782
5443,-58.4361879,-34.6329964
5444,-58.4364398,-34.6319878
5445,-58.4366622,-34.6308868
5446,-58.4368933,-34.6298316
5447,-58.4371662,-34.6285145
5448,-58.4374414,-34.6272728
5449,-58.4376975,-34.6260872
5450,-58.4383233,-34.6300409
5451,-58.4385905,-34.628721
5452,-58.4388497,-34.6274684
5453,-58.4391236,-34.6262738
5454,-58.4392746,-34.6248648
5455,-58.4393819,-34.6237226
5456,-58.4394458,-34.6230325
5457,-58.4322156,-34.6313588
5458,-58.432146,-34.6323838
5459,-58.4298566,-34.6320507
5460,-58.4306427,-34.6321687
5461,-58.4310817,-34.6300803
5462,-58.430847,-34.6311392
5463,-58.428571,-34.6252906
5464,-58.4284254,-34.6259325
5465,-58.4239219,-34.6335766
5466,-58.4242233,-34.6322228
5467,-58.4243818,-34.6315407
5468,-58.4244049,-34.6314745
5469,-58.4244394,-34.6314002
5470,-58.4244982,-34.6312967
5471,-58.4407512,-34.6389834
5472,-58.4411997,-34.63774
5473,-58.4416155,-34.6365882
5474,-58.4418573,-34.6358655
5475,-58.4327716,-34.6129992
5476,-58.4325757,-34.6136737
5477,-58.4323748,-34.6142827
5478,-58.4333349,-34.6026665
5479,-58.4315012,-34.6175801
5480,-58.4317633,-34.6176358
5481,-58.4303074,-34.6172966
5482,-58.4307932,-34.6159745
5483,-58.430813,-34.6158921
5484,-58.431348,-34.6160499
5485,-58.4308626,-34.6173341
5486,-58.4224004,-34.6120813
5487,-58.4219782,-34.6133851
5488,-58.4283059,-34.6194182
5489,-58.42847,-34.6194211
5490,-58.4297283,-34.6196058
5491,-58.4333807,-34.6189347
5492,-58.4329992,-34.6199399
5493,-58.4329478,-34.6200732
5494,-58.432601,-34.6210871
5495,-58.432158,-34.6227635
5496,-58.4319737,-34.6234746
5497,-58.4318319,-34.6240293
5498,-58.4318006,-34.6241464
5499,-58.442427,-34.6312035
5500,-58.4427501,-34.630117
5501,-58.4437435,-34.6188073
5502,-58.4441946,-34.6178687
5503,-58.4453794,-34.6183618
5504,-58.5238318,-34.6379932
5505,-58.5239312,-34.6370453
5506,-58.5288502,-34.6266028
5507,-58.5288369,-34.6266461
5508,-58.5288101,-34.6267338
5509,-58.5285822,-34.6274714
5510,-58.5285762,-34.6274909
5511,-58.5285496,-34.6275802
5512,-58.5285264,-34.6276566
5513,-58.5285124,-34.6277027
5514,-58.5284969,-34.6277537
5515,-58.5284908,-34.6277736
5516,-58.5284661,-34.6278549
5517,-58.5284455,-34.6279227
5518,-58.5284353,-34.6279562
5519,-58.5284135,-34.6280281
5520,-58.5283795,-34.6281399
5521,-58.5283607,-34.6282016
5522,-58.5283549,-34.6282208
5523,-58.5280999,-34.6290535
5524,-58.5280865,-34.6290974
5525,-58.5280737,-34.6291392
5526,-58.5280629,-34.6291744
5527,-58.5280372,-34.6292623
5528,-58.5280239,-34.6293019
5529,-58.5280075,-34.6293556
5530,-58.5276483,-34.6305286
5531,-58.5276445,-34.6305409
5532,-58.5276398,-34.6305565
5533,-58.5276171,-34.6306302
5534,-58.5214418,-34.6251361
5535,-58.5202623,-34.6260508
5536,-58.5201601,-34.6261261
5537,-58.5200997,-34.6261731
5538,-58.5194743,-34.6266559
5539,-58.5189182,-34.6270827
5540,-58.5188841,-34.6271096
5541,-58.5187938,-34.6271739
5542,-58.5186546,-34.6272782
5543,-58.518532,-34.6273815
5544,-58.5184139,-34.6274995
5545,-58.5179166,-34.6280031
5546,-58.5175607,-34.6283744
5547,-58.5174796,-34.6284587
5548,-58.5174203,-34.6285188
5549,-58.5169997,-34.6289668
5550,-58.5168911,-34.6290753
5551,-58.516771,-34.6291752
5552,-58.5165977,-34.6293142
5553,-58.516487,-34.6294024
5554,-58.5163929,-34.6294768
5555,-58.515659,-34.6290305
5556,-58.5157354,-34.6290813
5557,-58.516325,-34.6294388
5558,-58.5280416,-34.6365768
5559,-58.5280762,-34.6362818
5560,-58.5281779,-34.6352478
5561,-58.5281853,-34.6351563
5562,-58.5295791,-34.6310465
5563,-58.5295013,-34.6310303
5564,-58.5294308,-34.6310157
5565,-58.5288301,-34.6308908
5566,-58.5287756,-34.6308794
5567,-58.5286962,-34.6308629
5568,-58.5286012,-34.6308426
5569,-58.5285733,-34.6308366
5570,-58.5281045,-34.6307354
5571,-58.5280648,-34.6307268
5572,-58.5279456,-34.6307008
5573,-58.5278471,-34.6306798
5574,-58.5278214,-34.6306742
5575,-58.5277185,-34.630652
5576,-58.5277142,-34.6306511
5577,-58.5276812,-34.630644
5578,-58.5215852,-34.6326193
5579,-58.521605,-34.6325426
5580,-58.5220512,-34.6310815
5581,-58.5220691,-34.6310261
5582,-58.522095,-34.630938
5583,-58.5221994,-34.6305961
5584,-58.5222133,-34.6305555
5585,-58.5222307,-34.6304936
5586,-58.522357,-34.6300801
5587,-58.5223796,-34.6300061
5588,-58.5223999,-34.6299394
5589,-58.5224569,-34.6297539
5590,-58.522496,-34.6296265
5591,-58.5225139,-34.6295655
5592,-58.5249779,-34.6316294
5593,-58.525035,-34.6316415
5594,-58.5259347,-34.6318419
5595,-58.525966,-34.6318489
5596,-58.5260758,-34.6318717
5597,-58.5261554,-34.6318883
5598,-58.5262121,-34.6319002
5599,-58.5265284,-34.6319667
5600,-58.5265993,-34.6319816
5601,-58.5266842,-34.6319984
5602,-58.5268057,-34.6320255
5603,-58.5268431,-34.6320335
5604,-58.5270871,-34.6320858
5605,-58.5271132,-34.6320914
5606,-58.5272281,-34.6321158
5607,-58.527317,-34.6321347
5608,-58.5273438,-34.6321403
5609,-58.5282891,-34.6323384
5610,-58.528375,-34.6323562
5611,-58.5284321,-34.6323683
5612,-58.5285158,-34.632386
5613,-58.5285871,-34.6324011
5614,-58.5286469,-34.6324137
5615,-58.5293542,-34.6325618
5616,-58.5294143,-34.6325744
5617,-58.529488,-34.632589
5618,-58.519576,-34.6259914
5619,-58.51968,-34.6260196
5620,-58.5199714,-34.6260886
5621,-58.5200661,-34.6261087
5622,-58.5229424,-34.6239886
5623,-58.5228751,-34.6241955
5624,-58.5225489,-34.625247
5625,-58.522499,-34.6254052
5626,-58.5221708,-34.6264556
5627,-58.5221497,-34.6265252
5628,-58.5221253,-34.626606
5629,-58.5217581,-34.6278187
5630,-58.5217292,-34.6279144
5631,-58.5216924,-34.6280316
5632,-58.5215079,-34.6286452
5633,-58.5213586,-34.6291398
5634,-58.5213314,-34.6292301
5635,-58.5213063,-34.6293148
5636,-58.5212821,-34.6293968
5637,-58.5211977,-34.62967
5638,-58.5211708,-34.6297555
5639,-58.5211529,-34.6298178
5640,-58.5210287,-34.6302281
5641,-58.5210067,-34.6303009
5642,-58.5209908,-34.6303533
5643,-58.5208878,-34.6306935
5644,-58.5208639,-34.6307717
5645,-58.5208483,-34.6308242
5646,-58.5206137,-34.6315991
5647,-58.5205928,-34.6316682
5648,-58.5205804,-34.6317093
5649,-58.5202734,-34.6326688
5650,-58.5202347,-34.632784
5651,-58.5188312,-34.6272528
5652,-58.518891,-34.6273135
5653,-58.5189886,-34.6273543
5654,-58.51912,-34.6273869
5655,-58.5193113,-34.6274237
5656,-58.5202528,-34.6276092
5657,-58.5204153,-34.6276428
5658,-58.5205255,-34.6276656
5659,-58.5206364,-34.6276885
5660,-58.5210598,-34.6277761
5661,-58.5214182,-34.6278502
5662,-58.5216244,-34.6278929
5663,-58.521829,-34.6279351
5664,-58.5227234,-34.6281201
5665,-58.5227765,-34.6281311
5666,-58.522841,-34.6281446
5667,-58.5229423,-34.6281656
5668,-58.5230515,-34.6281884
5669,-58.5239576,-34.6283749
5670,-58.5240069,-34.6283855
5671,-58.5241567,-34.6284173
5672,-58.5189284,-34.632863
5673,-58.5189732,-34.6327185
5674,-58.5190315,-34.6325305
5675,-58.5190542,-34.6324625
5676,-58.5190832,-34.632364
5677,-58.519248,-34.6318485
5678,-58.5192853,-34.6317097
5679,-58.5193285,-34.6315478
5680,-58.5193561,-34.6314606
5681,-58.5196221,-34.6306049
5682,-58.5196479,-34.6305213
5683,-58.5196835,-34.6304047
5684,-58.5199681,-34.6294513
5685,-58.5200686,-34.6291616
5686,-58.5200793,-34.6291252
5687,-58.5200988,-34.629059
5688,-58.5201212,-34.6289841
5689,-58.5204527,-34.6279004
5690,-58.5204851,-34.6277969
5691,-58.5205535,-34.6275703
5692,-58.5207292,-34.6269715
5693,-58.5207473,-34.6269106
5694,-58.5207659,-34.6268464
5695,-58.520913,-34.626345
5696,-58.5209315,-34.6262764
5697,-58.5188764,-34.6287883
5698,-58.518825,-34.628842
5699,-58.5187345,-34.6289117
5700,-58.5174549,-34.6299309
5701,-58.5173457,-34.6300101
5702,-58.5172555,-34.6300737
5703,-58.5164556,-34.6306707
5704,-58.5163808,-34.6307297
5705,-58.5163298,-34.6307702
5706,-58.5154987,-34.6314294
5707,-58.5154231,-34.6314894
5708,-58.5153726,-34.6315275
5709,-58.5145086,-34.6321805
5710,-58.5144072,-34.6322572
5711,-58.5143391,-34.6323092
5712,-58.5134967,-34.6329634
5713,-58.5134305,-34.6330105
5714,-58.5151515,-34.6329305
5715,-58.5152141,-34.6328846
5716,-58.516094,-34.6322394
5717,-58.5162597,-34.6321128
5718,-58.5171624,-34.6314169
5719,-58.5172424,-34.6313548
5720,-58.5173314,-34.6312842
5721,-58.5177443,-34.6309569
5722,-58.5181728,-34.6306433
5723,-58.5182858,-34.63056
5724,-58.5183859,-34.630486
5725,-58.5197695,-34.6293874
5726,-58.5186381,-34.6328222
5727,-58.5172987,-34.6314029
5728,-58.5171599,-34.6312848
5729,-58.5164487,-34.6307781
5730,-58.516326,-34.6306907
5731,-58.5155872,-34.6301643
5732,-58.5155215,-34.6301174
5733,-58.5154729,-34.6300727
5734,-58.5149787,-34.6296382
5735,-58.514923,-34.629587
5736,-58.5258487,-34.6249947
5737,-58.5258226,-34.6250782
5738,-58.5257904,-34.6251761
5739,-58.5255771,-34.6258871
5740,-58.5255298,-34.6260385
5741,-58.5251975,-34.6271028
5742,-58.5251783,-34.6271709
5743,-58.5251564,-34.6272417
5744,-58.5250267,-34.6276768
5745,-58.5248862,-34.6281482
5746,-58.5248078,-34.6284112
5747,-58.5247591,-34.6285702
5748,-58.5228757,-34.6359338
5749,-58.523079,-34.6357232
5750,-58.5239671,-34.6348084
5751,-58.5009971,-34.6481844
5752,-58.5015666,-34.6477262
5753,-58.502018,-34.6473568
5754,-58.5025833,-34.6469127
5755,-58.5029805,-34.6465996
5756,-58.5030852,-34.6465191
5757,-58.5033397,-34.6463147
5758,-58.4502119,-34.679473
5759,-58.4503514,-34.6795571
5760,-58.4504186,-34.6795865
5761,-58.4504857,-34.6796012
5762,-58.4505681,-34.6796085
5763,-58.4506547,-34.6795964
5764,-58.4507378,-34.6795694
5765,-58.45082,-34.6795295
5766,-58.4509289,-34.679457
5767,-58.4511921,-34.6792517
5768,-58.4526538,-34.6780869
5769,-58.4528553,-34.6779265
5770,-58.4529937,-34.677818
5771,-58.4535697,-34.6773665
5772,-58.4539843,-34.6770411
5773,-58.45469,-34.6764948
5774,-58.4547646,-34.6764371
5775,-58.4548462,-34.6763739
5776,-58.4556602,-34.6757438
5777,-58.456472,-34.6751031
5778,-58.4565752,-34.6750192
5779,-58.4572449,-34.6744973
5780,-58.4573748,-34.6743955
5781,-58.4574109,-34.6743672
5782,-58.4578655,-34.6740182
5783,-58.4579538,-34.6739411
5784,-58.457998,-34.6739022
5785,-58.458085,-34.6738139
5786,-58.4581507,-34.6737296
5787,-58.458192,-34.6736631
5788,-58.4582165,-34.6736199
5789,-58.4583089,-34.673422
5790,-58.4583833,-34.6732546
5791,-58.4567323,-34.6861774
5792,-58.4564277,-34.6858956
5793,-58.4563663,-34.685835
5794,-58.4562209,-34.6856756
5795,-58.4561315,-34.6855583
5796,-58.4560378,-34.6854301
5797,-58.4559024,-34.6852688
5798,-58.455791,-34.6851586
5799,-58.4537709,-34.6833018
5800,-58.4524765,-34.6821121
5801,-58.4522797,-34.6819478
5802,-58.4520732,-34.6817951
5803,-58.4518183,-34.681621
5804,-58.4515481,-34.6814509
5805,-58.4513478,-34.6813263
5806,-58.4511739,-34.6811997
5807,-58.4510832,-34.6811269
5808,-58.4509272,-34.6809997
5809,-58.4507457,-34.6808201
5810,-58.4165704,-34.6547482
5811,-58.4168689,-34.6548259
5812,-58.4173866,-34.6549768
5813,-58.4176839,-34.6550635
5814,-58.4180566,-34.6551721
5815,-58.4182579,-34.6552351
5816,-58.4299163,-34.6643572
5817,-58.4303337,-34.6638474
5818,-58.4310597,-34.6629585
5819,-58.4317802,-34.6620643
5820,-58.4224441,-34.6525525
5821,-58.4232165,-34.6532748
5822,-58.4245067,-34.6545078
5823,-58.4251945,-34.655159
5824,-58.4259102,-34.6558365
5825,-58.4266315,-34.6565194
5826,-58.4272359,-34.6570917
